-9.97789,-4.86008,1,0,1,0
-9.97084,-4.1655,1,0,1,0
-11.8241,-3.42143,1,0,1,0
-11.6712,-6.97096,1,0,1,0
-13.1696,-6.45807,1,0,1,0
-14.0347,-7.05928,1,0,1,0
-9.94799,-6.17533,1,0,1,0
-9.97113,-8.01433,1,0,1,0
-9.19116,-6.43164,1,0,1,0
-8.53236,-5.44364,1,0,1,0
-10.8518,-8.03016,1,0,1,0
-11.2573,-4.73017,1,0,1,0
-9.31345,-3.51118,1,0,1,0
-11.7095,-5.40405,1,0,1,0
-13.0609,-5.32478,1,0,1,0
-11.0222,-3.446,1,0,1,0
-11.7884,-4.41046,1,0,1,0
-10.756,-5.44848,1,0,1,0
-13.7772,-9.62066,1,0,1,0
-11.48,-5.44519,1,0,1,0
-10.0727,-5.57182,1,0,1,0
-9.9949,-6.33995,1,0,1,0
-12.6279,-7.05196,1,0,1,0
-12.8105,-6.98386,1,0,1,0
-11.8592,-6.86259,1,0,1,0
-10.6563,-6.99933,1,0,1,0
-10.0334,-9.28086,1,0,1,0
-8.42056,-10.143,1,0,1,0
-10.9885,-8.43784,1,0,1,0
-11.0398,-7.39038,1,0,1,0
-9.33411,-7.3185,1,0,1,0
-8.7861,-6.65797,1,0,1,0
-7.14768,-8.63491,1,0,1,0
-9.36137,-7.89244,1,0,1,0
-8.87974,-8.91397,1,0,1,0
-8.33706,-9.15272,1,0,1,0
-11.3537,-4.33911,1,0,1,0
-11.2001,-6.56465,1,0,1,0
-12.3697,-6.6559,1,0,1,0
-13.1878,-5.76818,1,0,1,0
-11.1366,-7.46088,1,0,1,0
-11.8133,-5.72695,1,0,1,0
-12.2511,-7.7288,1,0,1,0
-12.7808,-6.67895,1,0,1,0
-13.3666,-8.2091,1,0,1,0
-13.1401,-6.45496,1,0,1,0
-11.9892,-7.94042,1,0,1,0
-11.5462,-6.79267,1,0,1,0
-13.5684,-6.378,1,0,1,0
-12.2235,-5.3868,1,0,1,0
-12.7602,-5.66333,1,0,1,0
-13.6112,-6.54426,1,0,1,0
-11.5066,-8.12988,1,0,1,0
-13.9905,-8.97131,1,0,1,0
-11.263,-4.15464,1,0,1,0
-13.9639,-2.716,1,0,1,0
-14.3205,-3.96909,1,0,1,0
-14.7448,-4.5417,1,0,1,0
-14.7051,-3.5948,1,0,1,0
-13.1931,-5.61523,1,0,1,0
-11.4808,-4.64778,1,0,1,0
-13.272,-4.15311,1,0,1,0
-13.3606,-3.06934,1,0,1,0
-11.6251,-5.27785,1,0,1,0
-14.0052,-5.51727,1,0,1,0
-11.9577,-3.32818,1,0,1,0
-10.6172,-4.70843,1,0,1,0
-11.0336,-3.64089,1,0,1,0
-12.9937,-6.44023,1,0,1,0
-9.70127,-3.58848,1,0,1,0
-10.0395,-5.39743,1,0,1,0
-12.9644,-4.9009,1,0,1,0
-12.1369,-6.19213,1,0,1,0
-11.2399,-6.76687,1,0,1,0
-9.32961,-3.32428,1,0,1,0
-9.24914,-2.72946,1,0,1,0
-12.7163,-4.46099,1,0,1,0
-12.75,-5.46044,1,0,1,0
-5.49489,4.92697,1,0,0,1
-6.23323,4.95251,1,0,0,1
-5.08601,3.26367,1,0,0,1
-5.35243,3.71325,1,0,0,1
-5.03799,3.67334,1,0,0,1
-4.7886,3.26274,1,0,0,1
-6.16858,4.76439,1,0,0,1
-4.08377,3.24488,1,0,0,1
-3.32721,5.09652,1,0,0,1
-7.22296,3.43149,1,0,0,1
-7.46384,5.26065,1,0,0,1
-6.77179,4.51486,1,0,0,1
-5.14428,3.55983,1,0,0,1
-3.39373,4.80428,1,0,0,1
-4.30232,3.03936,1,0,0,1
-4.13952,2.69007,1,0,0,1
-5.9744,2.11281,1,0,0,1
-6.13096,3.05173,1,0,0,1
-5.54719,1.56538,1,0,0,1
-2.0768,3.70047,1,0,0,1
-5.27358,0.902184,1,0,0,1
-4.70283,1.35149,1,0,0,1
-2.57799,1.48424,1,0,0,1
-2.93778,1.36573,1,0,0,1
-1.44567,-0.224404,1,0,0,1
-1.97372,0.043347,1,0,0,1
-1.50525,-0.109615,1,0,0,1
-2.5857,-0.366193,1,0,0,1
-3.5757,2.94578,1,0,0,1
